osm_way_id,asset_code,anchor_asset_code,source_name,display_name,normalized_name,structure_key,bridge_type,bridge_tag,highway,railway,ref,length_m_derived,width_m_reported,lanes_reported,material_reported,start_year_reported,latitude,longitude,is_named,identity_status,geometry_source,source_dataset,source_relation,render_width_m,render_width_basis,verified_pier_count,pier_count_status,digital_twin_strategy,rendering_estimated
636048031,AP_BR_OSM_W636048031,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,18.83,,,,,16.880031549999998,81.7547621,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636048043,AP_BR_OSM_W636048043,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,12.04,,,,,16.913721549999998,81.74447515,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636048051,AP_BR_OSM_W636048051,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,tertiary,,,12.85,,,,,16.9361189,81.75283425,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636048052,AP_BR_OSM_W636048052,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,tertiary,,,46.52,,,,,16.936130050000003,81.75233535000001,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636208798,AP_BR_OSM_W636208798,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,11.78,,,,,16.8286243,81.77174314999999,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636377608,AP_BR_OSM_W636377608,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,18.76,,,,,16.737834149999998,81.81044945,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636377613,AP_BR_OSM_W636377613,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,11.86,,,,,16.777364900000002,81.7963385,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636377616,AP_BR_OSM_W636377616,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,31.99,,,,,16.776441300000002,81.78915135,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636377618,AP_BR_OSM_W636377618,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,14.59,,,,,16.779984849999998,81.7871095,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636500709,AP_BR_OSM_W636500709,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,14.59,,,,,16.6982852,81.84656355,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636500711,AP_BR_OSM_W636500711,,Rajavaram - Podalada Road,Rajavaram - Podalada Road,rajavaram podalada road,NAME::rajavaram podalada road::ROAD,ROAD,yes,primary,,SH16,18.81,,,,,16.7049196,81.84471529999999,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
636514356,AP_BR_OSM_W636514356,,Vizianagaram - Nellimarla Road,Vizianagaram - Nellimarla Road,vizianagaram nellimarla road,NAME::vizianagaram nellimarla road::ROAD,ROAD,yes,primary,,SH6,627.74,,2.0,,,18.14992250909091,83.4431730909091,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
637279666,AP_BR_OSM_W637279666,,Howrah - Chennai Main Line,Howrah - Chennai Main Line,howrah chennai main line,NAME::howrah chennai main line::RAIL,RAIL,yes,,rail,,37.99,,,,,14.540610950000001,79.9931072,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,6.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
637293536,AP_BR_OSM_W637293536,,Cherukupalli - Bhattiprolu,Cherukupalli - Bhattiprolu,cherukupalli bhattiprolu,NAME::cherukupalli bhattiprolu::ROAD,ROAD,yes,trunk,,NH216,21.92,,2.0,,,16.0146578,80.62736725,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
637293538,AP_BR_OSM_W637293538,,Cherukupalli - Bhattiprolu,Cherukupalli - Bhattiprolu,cherukupalli bhattiprolu,NAME::cherukupalli bhattiprolu::ROAD,ROAD,yes,trunk,,NH216,30.69,,2.0,,,16.033105149999997,80.8662028,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
637293542,AP_BR_OSM_W637293542,,Machilipatnam Main Road,Machilipatnam Main Road,machilipatnam main road,NAME::machilipatnam main road::ROAD,ROAD,yes,tertiary,,,15.83,,,,,16.1656944,81.11469515,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
637293544,AP_BR_OSM_W637293544,,Bhimavaram - Narsapuram Road,Bhimavaram - Narsapuram Road,bhimavaram narsapuram road,NAME::bhimavaram narsapuram road::ROAD,ROAD,yes,primary,,SH,16.69,,,,,16.43927455,81.70052245,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
638692387,AP_BR_OSM_W638692387,,Machavaram - Alluru - Nizampatnam Road,Machavaram - Alluru - Nizampatnam Road,machavaram alluru nizampatnam road,NAME::machavaram alluru nizampatnam road::ROAD,ROAD,yes,primary,,SH350,76.44,,,,,16.0236051,80.53964023333333,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
638692389,AP_BR_OSM_W638692389,,Machavaram - Alluru - Nizampatnam Road,Machavaram - Alluru - Nizampatnam Road,machavaram alluru nizampatnam road,NAME::machavaram alluru nizampatnam road::ROAD,ROAD,yes,primary,,SH350,43.34,,,,,16.006196199999998,80.5830498,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
638692392,AP_BR_OSM_W638692392,,Machavaram - Alluru - Nizampatnam Road,Machavaram - Alluru - Nizampatnam Road,machavaram alluru nizampatnam road,NAME::machavaram alluru nizampatnam road::ROAD,ROAD,yes,primary,,SH350,9.38,,,,,15.994424,80.5937324,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
638692394,AP_BR_OSM_W638692394,,Machavaram - Alluru - Nizampatnam Road,Machavaram - Alluru - Nizampatnam Road,machavaram alluru nizampatnam road,NAME::machavaram alluru nizampatnam road::ROAD,ROAD,yes,primary,,SH350,14.68,,,,,15.99752445,80.5909382,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639130142,AP_BR_OSM_W639130142,,Kadapa Bypass,Kadapa Bypass,kadapa bypass,NAME::kadapa bypass::ROAD,ROAD,yes,trunk,,NH40,78.49,,2.0,,,14.4867576,78.784067,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639130190,AP_BR_OSM_W639130190,,Nandyal Bypass,Nandyal Bypass,nandyal bypass,NAME::nandyal bypass::ROAD,ROAD,yes,trunk,,NH40,314.23,,2.0,,,15.4721928,78.443007725,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639130192,AP_BR_OSM_W639130192,,Nandyal Bypass,Nandyal Bypass,nandyal bypass,NAME::nandyal bypass::ROAD,ROAD,yes,trunk,,NH40,397.69,,2.0,,,15.477904633333333,78.44006176666666,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639158771,AP_BR_OSM_W639158771,,Krishnagiri - Madanapalle Highway,Krishnagiri - Madanapalle Highway,krishnagiri madanapalle highway,NAME::krishnagiri madanapalle highway::ROAD,ROAD,yes,trunk,,NH42,101.69,,2.0,,,12.8749018,78.4080237,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639158775,AP_BR_OSM_W639158775,,Ballari - Badepalli Road,Ballari - Badepalli Road,ballari badepalli road,NAME::ballari badepalli road::ROAD,ROAD,yes,trunk,,NH42,128.2,,2.0,,,14.7045168,77.5478724,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639158777,AP_BR_OSM_W639158777,,Ballari - Badepalli Road,Ballari - Badepalli Road,ballari badepalli road,NAME::ballari badepalli road::ROAD,ROAD,yes,trunk,,NH42,41.24,,2.0,,,14.91242995,77.2675775,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639158779,AP_BR_OSM_W639158779,,Ballari - Badepalli Road,Ballari - Badepalli Road,ballari badepalli road,NAME::ballari badepalli road::ROAD,ROAD,yes,trunk,,NH42,24.72,,2.0,,,14.9959436,77.21619390000001,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639453406,AP_BR_OSM_W639453406,,Pulivendula - Parnapalli Road,Pulivendula - Parnapalli Road,pulivendula parnapalli road,NAME::pulivendula parnapalli road::ROAD,ROAD,yes,primary,,SH343,471.06,,,,,14.569101675,77.96653075,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459603,AP_BR_OSM_W639459603,,Tadipatri Main Road,Tadipatri Main Road,tadipatri main road,NAME::tadipatri main road::ROAD,ROAD,yes,primary,,,110.8,,,,,14.9320025,78.01576850000001,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459646,AP_BR_OSM_W639459646,,Gunturu - Vinukonda Road,Gunturu - Vinukonda Road,gunturu vinukonda road,NAME::gunturu vinukonda road::ROAD,ROAD,yes,trunk,,NH544D,41.39,,,,,16.124570249999998,79.85502335,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459654,AP_BR_OSM_W639459654,,vinukonda road,vinukonda road,vinukonda road,NAME::vinukonda road::ROAD,ROAD,yes,trunk,,NH544D,84.8,,,,,16.1641342,80.00001745,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459665,AP_BR_OSM_W639459665,,vinukonda road,vinukonda road,vinukonda road,NAME::vinukonda road::ROAD,ROAD,yes,trunk,,NH544D,16.61,,,,,16.1744158,80.0111284,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459674,AP_BR_OSM_W639459674,,Narasaraopet-Guntur Bypass,Narasaraopet-Guntur Bypass,narasaraopet guntur bypass,NAME::narasaraopet guntur bypass::ROAD,ROAD,yes,trunk,,NH544D,51.54,,,,,16.2330011,80.06686289999999,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459678,AP_BR_OSM_W639459678,,Narasaraopet-Guntur Bypass,Narasaraopet-Guntur Bypass,narasaraopet guntur bypass,NAME::narasaraopet guntur bypass::ROAD,ROAD,yes,trunk,,NH544D,52.55,,,,,16.23411815,80.06683939999999,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459682,AP_BR_OSM_W639459682,,Narasaraopet Guntur Road,Narasaraopet Guntur Road,narasaraopet guntur road,NAME::narasaraopet guntur road::ROAD,ROAD,yes,trunk,,NH544D,71.94,,,,,16.240537850000003,80.07961305,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
639459686,AP_BR_OSM_W639459686,,Narasaraopet Guntur Road,Narasaraopet Guntur Road,narasaraopet guntur road,NAME::narasaraopet guntur road::ROAD,ROAD,yes,trunk,,NH544D,20.53,,,,,16.310374799999998,80.36555215,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
