document,candidate_source_page,extracted_page,classification,bridge_numbers,local_chainages,repeated_chainages,conditions,defects,inspection_context,candidate_training_label,database_modified,text_window
NHAI_Tada_Nellore_NH5_Vol_II.pdf,8,8,POSSIBLE_BRIDGE_INSPECTION_ROW,,52.8 (freq=1); 163.6 (freq=1),,,,True,False,False,117 | 85 | 202 | A detailed bridge inventory and condition survey was carried out on all the bridges | between km 52.8 to km 163.6. The site survey has revealed the following details and | are indicated in Table A-5 | Table A-5 : List of Bridges along the Project Highway
