id,asset_id,document_id,source_id,evidence_type,field_name,numeric_value,text_value,unit,rating_system,observed_at,valid_from,valid_to,authority_level,origin,quality_flag,confidence_score,is_official,is_derived,is_synthetic,processing_method,extraction_metadata,created_at,updated_at
38,57,1,103,ASSET_REGISTRY,wris_registry_record,,Krishnapuram (Chittor) Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [79.35319891, 13.36900447]}, ""properties"": {""class"": ""CLASS 3"", ""state"": ""AP"", ""bacode"": ""17"", ""dtcode"": ""Chittoor"", ""dam_vol"": ""380"", ""dm_name"": ""Krishnapuram (Chittor) Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0052"", ""rivcode"": ""Kaulasthali"", ""dm_ncity"": ""Puttur"", ""objectid"": 1504, ""strucode"": ""D02050"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1981"", ""dm_coment"": null, ""dm_height"": ""21"", ""dm_length"": ""488"", ""dm_status"": ""Completed"", ""dm_gate_no"": 3, ""dm_gate_sz"": ""12.20x6.10"", ""dm_flod_des"": ""1069"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-III"", ""dm_spil_cap"": 1077.0, ""dm_spil_lev"": 207.0, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Chittoor"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
39,58,1,103,ASSET_REGISTRY,wris_registry_record,,Lower Sagileru Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [78.94818736, 14.95356084]}, ""properties"": {""class"": ""CLASS 3"", ""state"": ""AP"", ""bacode"": ""09"", ""dtcode"": ""Y.S.R."", ""dam_vol"": null, ""dm_name"": ""Lower Sagileru Dam"", ""dm_type"": ""TE"", ""nrld_no"": null, ""rivcode"": ""Sagileru"", ""dm_ncity"": ""Badvel"", ""objectid"": 1508, ""strucode"": ""D02086"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1959"", ""dm_coment"": null, ""dm_height"": ""22.91"", ""dm_length"": ""1905"", ""dm_status"": ""Completed"", ""dm_gate_no"": 5, ""dm_gate_sz"": ""12.20x5.49"", ""dm_flod_des"": ""123.46143968"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": null, ""dm_spil_lev"": 151.49, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": ""70.7"", ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Kadapa"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": null, ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
40,59,1,103,ASSET_REGISTRY,wris_registry_record,,Maddigedda Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [82.01205806, 17.48579608]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""East Godavari"", ""dam_vol"": ""526"", ""dm_name"": ""Maddigedda Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0078"", ""rivcode"": ""Janjhavathi"", ""dm_ncity"": ""Ellavaram"", ""objectid"": 1509, ""strucode"": ""D02109"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1981"", ""dm_coment"": null, ""dm_height"": ""27"", ""dm_length"": ""862"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12.0x4.5"", ""dm_flod_des"": ""962.77269475"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 969.0, ""dm_spil_lev"": 183.5, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": null, ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Araku"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
41,60,1,103,ASSET_REGISTRY,wris_registry_record,,Madduvalasa Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [83.61923487, 18.58732798]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Srikakulam"", ""dam_vol"": ""867"", ""dm_name"": ""Madduvalasa Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0075"", ""rivcode"": ""Maddigedda/Suvarnamukhi tributary of Nagavali"", ""dm_ncity"": ""Palakonda"", ""objectid"": 1510, ""strucode"": ""D02113"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""2002"", ""dm_coment"": ""Villages affected: Fully - 5 Partially - 4 villages"", ""dm_height"": ""16"", ""dm_length"": ""2320"", ""dm_status"": ""Completed"", ""dm_gate_no"": 11, ""dm_gate_sz"": ""12.0 x 7.63"", ""dm_flod_des"": ""5590"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 5595.0, ""dm_spil_lev"": 57.37, ""dm_gate_type"": ""RD"", ""dm_sluice_sz"": null, ""dm_spil_leng"": ""159.5"", ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Vizianagaram"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
42,61,1,103,ASSET_REGISTRY,wris_registry_record,,Siddalagandi Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [79.13996135, 13.8314465]}, ""properties"": {""class"": ""CLASS 3"", ""state"": ""AP"", ""bacode"": ""09"", ""dtcode"": ""Chittoor"", ""dam_vol"": null, ""dm_name"": ""Siddalagandi Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0017"", ""rivcode"": ""Talakona"", ""dm_ncity"": ""Vayalpad"", ""objectid"": 1653, ""strucode"": ""D02244"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1959"", ""dm_coment"": null, ""dm_height"": ""12"", ""dm_length"": ""1795"", ""dm_status"": ""Completed"", ""dm_gate_no"": null, ""dm_gate_sz"": null, ""dm_flod_des"": ""66.601217001"", ""dm_gt_ungtd"": ""UG"", ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-III"", ""dm_spil_cap"": 67.0, ""dm_spil_lev"": null, ""dm_gate_type"": ""UG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": null, ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Chittoor"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
43,62,1,103,ASSET_REGISTRY,wris_registry_record,,Surampalem Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [81.90270192, 17.3361651]}, ""properties"": {""class"": ""CLASS 3"", ""state"": ""AP"", ""bacode"": ""03"", ""dtcode"": ""East Godavari"", ""dam_vol"": null, ""dm_name"": ""Surampalem Dam"", ""dm_type"": null, ""nrld_no"": null, ""rivcode"": ""Burada Kalva"", ""dm_ncity"": ""Ellavaram"", ""objectid"": 1656, ""strucode"": ""D02269"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": null, ""dm_coment"": null, ""dm_height"": null, ""dm_length"": null, ""dm_status"": ""Completed"", ""dm_gate_no"": null, ""dm_gate_sz"": null, ""dm_flod_des"": null, ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": null, ""dm_spil_lev"": null, ""dm_gate_type"": null, ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": null, ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Araku"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": null, ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
44,63,1,103,ASSET_REGISTRY,wris_registry_record,,Kumili Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [83.51407376, 18.12159194]}, ""properties"": {""class"": ""CLASS 3"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Vizianagaram"", ""dam_vol"": null, ""dm_name"": ""Kumili Dam"", ""dm_type"": null, ""nrld_no"": null, ""rivcode"": ""Champavathi"", ""dm_ncity"": ""Puspatirega"", ""objectid"": 1711, ""strucode"": ""D02317"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": null, ""dm_coment"": ""partially 7 villages are affected"", ""dm_height"": null, ""dm_length"": ""8450"", ""dm_status"": null, ""dm_gate_no"": 4, ""dm_gate_sz"": ""6 x 6"", ""dm_flod_des"": null, ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": null, ""dm_spil_lev"": null, ""dm_gate_type"": ""RD"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Vizianagaram"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": null, ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
45,64,1,103,ASSET_REGISTRY,wris_registry_record,,Thammileru Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [80.9240973, 17.00509972]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Krishna"", ""dam_vol"": ""2549"", ""dm_name"": ""Thammileru Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0065"", ""rivcode"": ""Thammileru"", ""dm_ncity"": ""Tiruvuru"", ""objectid"": 1712, ""strucode"": ""D02325"", ""dm_cmn_yr"": ""1969"", ""dm_cmp_yr"": ""1980"", ""dm_coment"": ""Private land 2199.42 acres, Government land. 1232.41 acres for Krishna District\nPrivate land 175.24 acres, Government land 623.40 acres for W.G.District Villages affected are 4 villages in Krishna District, 2 villages in W.G.District No. of families affe"", ""dm_height"": ""23.25"", ""dm_length"": ""6400"", ""dm_status"": ""Completed"", ""dm_gate_no"": 3, ""dm_gate_sz"": ""12.18  x 4.57"", ""dm_flod_des"": ""736.23794304"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-III"", ""dm_spil_cap"": 736.0, ""dm_spil_lev"": 103.63231256, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Eluru"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
46,65,1,103,ASSET_REGISTRY,wris_registry_record,,Thandava(Sri Raja Sagi Suryanarayana Raju (Srssr) Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [82.46150758, 17.6213047]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Visakhapatnam"", ""dam_vol"": ""199"", ""dm_name"": ""Thandava(Sri Raja Sagi Suryanarayana Raju (Srssr) Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01HH0043"", ""rivcode"": ""Thandava"", ""dm_ncity"": ""Narsipatnam"", ""objectid"": 1713, ""strucode"": ""D02341"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1974"", ""dm_coment"": null, ""dm_height"": ""32.7"", ""dm_length"": ""201"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": null, ""dm_flod_des"": ""2124"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 1218.0, ""dm_spil_lev"": 111.37, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Araku"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
47,66,1,103,ASSET_REGISTRY,wris_registry_record,,Thatipudi Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [83.19141839, 18.17217773]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Vizianagaram"", ""dam_vol"": null, ""dm_name"": ""Thatipudi Dam"", ""dm_type"": ""TE + PG"", ""nrld_no"": ""AP01HH0024"", ""rivcode"": ""Gosthani"", ""dm_ncity"": ""Srungavarapukota"", ""objectid"": 1714, ""strucode"": ""D02344"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1968"", ""dm_coment"": ""Stony type gates"", ""dm_height"": ""37"", ""dm_length"": ""585"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""9.15 x 6.10"", ""dm_flod_des"": ""1401.6837762"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 1513.0, ""dm_spil_lev"": 84.43, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": null, ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Visakhapatnam"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
49,67,1,103,ASSET_REGISTRY,wris_registry_record,,Varadaraja Swamy Gudi Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [78.64643698, 15.966995]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""04"", ""dtcode"": ""Kurnool"", ""dam_vol"": null, ""dm_name"": ""Varadaraja Swamy Gudi Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0148"", ""rivcode"": ""Munimadugulavagu"", ""dm_ncity"": ""Atmakur"", ""objectid"": 1718, ""strucode"": ""D02376"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""2000"", ""dm_coment"": null, ""dm_height"": ""22"", ""dm_length"": ""588"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12.2 x 6.10"", ""dm_flod_des"": ""1025.0697515"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 1025.0, ""dm_spil_lev"": 363.9, ""dm_gate_type"": ""RD"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Nandyal"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
50,68,1,103,ASSET_REGISTRY,wris_registry_record,,Varaha Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [82.6755239, 17.81080941]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Visakhapatnam"", ""dam_vol"": ""1019"", ""dm_name"": ""Varaha Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0039"", ""rivcode"": ""Varaha"", ""dm_ncity"": ""Chodavaram"", ""objectid"": 1719, ""strucode"": ""D02383"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1975"", ""dm_coment"": null, ""dm_height"": ""25"", ""dm_length"": ""1652"", ""dm_status"": ""Completed"", ""dm_gate_no"": 6, ""dm_gate_sz"": ""10.668 x 1.8288"", ""dm_flod_des"": ""523.29527644"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 523.0, ""dm_spil_lev"": 138.329, ""dm_gate_type"": null, ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": null, ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Anakapalli"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
51,69,1,103,ASSET_REGISTRY,wris_registry_record,,Veligallu Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [78.47679015, 14.03134324]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""09"", ""dtcode"": ""Y.S.R."", ""dam_vol"": null, ""dm_name"": ""Veligallu Dam"", ""dm_type"": ""PG"", ""nrld_no"": ""AP01HH0081"", ""rivcode"": ""Papagni"", ""dm_ncity"": ""Rayachoti"", ""objectid"": 1721, ""strucode"": ""D02492"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": null, ""dm_coment"": ""catchment area is 8874.68 sq.km/3428 sq km as in TAC/4846.00 sq km"", ""dm_height"": ""45"", ""dm_length"": ""810"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12.00x11.00"", ""dm_flod_des"": ""4273"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 4361.0, ""dm_spil_lev"": 408.0, ""dm_gate_type"": ""RD"", ""dm_sluice_sz"": null, ""dm_spil_leng"": ""72"", ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Rajampet"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
52,70,1,103,ASSET_REGISTRY,wris_registry_record,,Vengalaraya Sagar Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [83.22158412, 18.62324116]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Vizianagaram"", ""dam_vol"": ""2707"", ""dm_name"": ""Vengalaraya Sagar Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0069"", ""rivcode"": ""Suvrnamukhi"", ""dm_ncity"": ""Salur"", ""objectid"": 1722, ""strucode"": ""D02497"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1988"", ""dm_coment"": null, ""dm_height"": ""21"", ""dm_length"": ""1765"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12 x 6"", ""dm_flod_des"": ""1416"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 2455.0, ""dm_spil_lev"": 155.0, ""dm_gate_type"": ""RD"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Araku"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
53,71,1,103,ASSET_REGISTRY,wris_registry_record,,Vottigadda Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [83.58814987, 18.83855824]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""Vizianagaram"", ""dam_vol"": ""301"", ""dm_name"": ""Vottigadda Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0030"", ""rivcode"": ""Nagavalli"", ""dm_ncity"": ""Parvathipuram"", ""objectid"": 1723, ""strucode"": ""D02508"", ""dm_cmn_yr"": ""1963"", ""dm_cmp_yr"": ""1976"", ""dm_coment"": null, ""dm_height"": ""27"", ""dm_length"": ""2152"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12.4968 x 6.096"", ""dm_flod_des"": ""1507.5887726"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-II"", ""dm_spil_cap"": 1509.0, ""dm_spil_lev"": 115.52, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OG"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Araku"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
54,72,1,103,ASSET_REGISTRY,wris_registry_record,,Yerrakalva Dam,,,,,,B2,GOVERNMENT_DERIVED_MIRROR,SOURCE_PRESERVED,0.8,False,False,False,AP state filter + external ID + spatial/name resolution,"{""geometry"": {""type"": ""Point"", ""coordinates"": [81.25669309, 17.09982512]}, ""properties"": {""class"": ""Class 2"", ""state"": ""AP"", ""bacode"": ""16"", ""dtcode"": ""West Godavari"", ""dam_vol"": ""1500"", ""dm_name"": ""Yerrakalva Dam"", ""dm_type"": ""TE"", ""nrld_no"": ""AP01MH0076"", ""rivcode"": ""Yerrakalva"", ""dm_ncity"": ""Chintalapudi"", ""objectid"": 1885, ""strucode"": ""D02647"", ""dm_cmn_yr"": null, ""dm_cmp_yr"": ""1988"", ""dm_coment"": ""Glasis Type spillway"", ""dm_height"": ""19.79"", ""dm_length"": ""2700"", ""dm_status"": ""Completed"", ""dm_gate_no"": 4, ""dm_gate_sz"": ""12.00 x 5.00"", ""dm_flod_des"": ""1370.5352478"", ""dm_gt_ungtd"": null, ""dm_mod_oper"": null, ""dm_ses_zone"": ""Seismic Zone-III"", ""dm_spil_cap"": 1371.0, ""dm_spil_lev"": 78.5, ""dm_gate_type"": ""LG"", ""dm_sluice_sz"": null, ""dm_spil_leng"": null, ""dm_spil_type"": ""OT"", ""dm_cn_gate_no"": null, ""dm_ener_dissp"": null, ""dm_inst_inter"": null, ""dm_perliament"": ""Eluru"", ""dm_ph_gate_no"": null, ""dm_instru_embed"": null, ""dm_oper_main_age"": ""Irrg.& CAD Dept."", ""dm_sluice_purpose"": null, ""dm_inst_inter_ager"": null, ""dm_no_river_sluice"": null}}",2026-08-29T14:45:46.967391+00:00,2026-08-29T14:45:46.967391+00:00
